player_id,registration_date,country,device,channel,kyc_completed,kyc_date,ftd_completed,ftd_date,ftd_amount,total_deposits,churned,days_active
P02526,2024-10-16,IE,desktop,affiliate,True,2024-10-19,True,2024-10-20,38.13,38.13,True,23.0
P02527,2024-02-17,UK,tablet,social,False,,False,,,0.0,True,
P02528,2024-01-05,DE,mobile,organic,False,,False,,,0.0,True,
P02529,2024-05-24,NO,mobile,affiliate,False,,False,,,0.0,True,
P02530,2024-09-13,SE,mobile,paid_search,True,2024-09-16,False,,,0.0,True,
P02531,2024-03-07,UK,mobile,referral,False,,False,,,0.0,True,
P02532,2024-02-19,UK,tablet,paid_search,True,2024-02-19,True,2024-02-19,46.24,46.24,False,85.0
P02533,2024-10-27,FI,mobile,referral,False,,False,,,0.0,True,
P02534,2024-09-01,UK,desktop,social,True,2024-09-01,True,2024-09-01,69.0,387.64,False,104.0
P02535,2024-02-10,UK,tablet,social,False,,False,,,0.0,True,
P02536,2024-02-17,AT,desktop,organic,False,,False,,,0.0,True,
P02537,2024-04-28,FI,mobile,affiliate,False,,False,,,0.0,True,
P02538,2024-03-13,IE,mobile,paid_search,False,,False,,,0.0,True,
P02539,2024-03-23,SE,desktop,paid_search,False,,False,,,0.0,True,
P02540,2024-09-13,UK,desktop,organic,True,2024-09-15,True,2024-09-15,57.82,57.82,True,35.0
P02541,2024-06-22,DE,mobile,paid_search,True,2024-06-25,True,2024-06-27,70.97,70.97,True,9.0
P02542,2024-07-17,IE,mobile,affiliate,True,2024-07-17,False,,,0.0,True,
P02543,2024-10-17,FI,mobile,paid_search,False,,False,,,0.0,True,
P02544,2024-09-11,SE,desktop,affiliate,True,2024-09-11,True,2024-09-12,118.61,118.61,True,6.0
P02545,2024-10-07,FI,mobile,organic,False,,False,,,0.0,True,
P02546,2024-02-14,UK,desktop,social,True,2024-02-17,True,2024-02-18,51.5,51.5,True,8.0
P02547,2024-03-23,FI,mobile,paid_search,True,2024-03-25,True,2024-03-25,81.1,81.1,True,33.0
P02548,2024-04-01,FI,mobile,organic,False,,False,,,0.0,True,
P02549,2024-08-23,DE,desktop,paid_search,True,2024-08-26,False,,,0.0,True,
P02550,2024-08-14,DE,mobile,referral,False,,False,,,0.0,True,
P02551,2024-03-12,UK,desktop,affiliate,False,,False,,,0.0,True,
P02552,2024-10-18,DE,mobile,social,True,2024-10-20,False,,,0.0,True,
P02553,2024-07-24,UK,tablet,paid_search,True,2024-07-25,True,2024-07-27,58.59,430.89,False,99.0
P02554,2024-07-10,FI,desktop,social,True,2024-07-13,True,2024-07-14,49.86,49.86,True,21.0
P02555,2024-01-22,FI,desktop,organic,True,2024-01-22,True,2024-01-22,153.12,153.12,True,28.0
P02556,2024-10-14,DE,mobile,social,True,2024-10-14,True,2024-10-14,16.06,16.06,True,40.0
P02557,2024-10-18,UK,mobile,paid_search,True,2024-10-18,True,2024-10-19,31.6,98.73,False,73.0
P02558,2024-06-27,UK,mobile,paid_search,True,2024-06-30,True,2024-06-30,53.11,53.11,True,9.0
P02559,2024-02-25,AT,mobile,organic,False,,False,,,0.0,True,
P02560,2024-07-22,DE,mobile,affiliate,False,,False,,,0.0,True,
P02561,2024-04-12,UK,mobile,organic,True,2024-04-12,True,2024-04-14,78.75,754.67,False,72.0
P02562,2024-04-18,UK,mobile,referral,False,,False,,,0.0,True,
P02563,2024-08-31,AT,desktop,social,True,2024-09-03,True,2024-09-03,25.62,25.62,True,29.0
P02564,2024-08-28,UK,desktop,organic,True,2024-08-29,True,2024-08-29,21.39,304.35,False,124.0
P02565,2024-02-01,FI,mobile,affiliate,False,,False,,,0.0,True,
P02566,2024-07-04,UK,mobile,affiliate,False,,False,,,0.0,True,
P02567,2024-08-30,IE,mobile,paid_search,True,2024-08-31,False,,,0.0,True,
P02568,2024-08-04,UK,desktop,referral,True,2024-08-05,True,2024-08-05,26.27,26.27,True,0.0
P02569,2024-05-20,UK,mobile,affiliate,True,2024-05-22,False,,,0.0,True,
P02570,2024-08-19,NO,mobile,social,False,,False,,,0.0,True,
P02571,2024-09-25,DE,mobile,organic,True,2024-09-27,True,2024-09-27,30.73,30.73,True,8.0
P02572,2024-02-17,SE,desktop,organic,False,,False,,,0.0,True,
P02573,2024-08-07,DE,desktop,affiliate,True,2024-08-09,True,2024-08-10,66.01,66.01,True,29.0
P02574,2024-08-02,UK,mobile,paid_search,True,2024-08-03,False,,,0.0,True,
P02575,2024-08-11,FI,desktop,paid_search,True,2024-08-14,True,2024-08-16,29.68,29.68,True,27.0
P02576,2024-11-01,SE,mobile,social,True,2024-11-02,True,2024-11-04,36.85,36.85,True,25.0
P02577,2024-06-11,NO,mobile,affiliate,True,2024-06-14,False,,,0.0,True,
P02578,2024-09-12,UK,mobile,affiliate,False,,False,,,0.0,True,
P02579,2024-02-28,NO,desktop,paid_search,False,,False,,,0.0,True,
P02580,2024-07-27,NO,mobile,organic,True,2024-07-27,False,,,0.0,True,
P02581,2024-03-05,FI,mobile,affiliate,False,,False,,,0.0,True,
P02582,2024-10-23,DE,mobile,organic,True,2024-10-24,False,,,0.0,True,
P02583,2024-04-06,NO,mobile,organic,True,2024-04-07,True,2024-04-07,43.84,43.84,True,25.0
P02584,2024-06-27,UK,mobile,paid_search,True,2024-06-28,False,,,0.0,True,
P02585,2024-10-22,SE,mobile,affiliate,False,,False,,,0.0,True,
P02586,2024-07-08,FI,mobile,referral,False,,False,,,0.0,True,
P02587,2024-01-09,NO,desktop,affiliate,True,2024-01-11,True,2024-01-11,89.07,89.07,True,18.0
P02588,2024-09-12,UK,desktop,paid_search,True,2024-09-15,True,2024-09-16,30.75,30.75,True,18.0
P02589,2024-06-29,NO,mobile,paid_search,False,,False,,,0.0,True,
P02590,2024-08-06,SE,mobile,organic,True,2024-08-08,True,2024-08-08,26.33,165.56,False,67.0
P02591,2024-08-07,NO,mobile,affiliate,True,2024-08-08,True,2024-08-09,65.57,782.25,False,99.0
P02592,2024-08-11,DE,desktop,paid_search,True,2024-08-11,False,,,0.0,True,
P02593,2024-02-23,AT,mobile,paid_search,True,2024-02-23,True,2024-02-24,56.5,56.5,True,31.0
P02594,2024-02-23,SE,mobile,referral,True,2024-02-23,False,,,0.0,True,
P02595,2024-09-14,UK,mobile,paid_search,False,,False,,,0.0,True,
P02596,2024-01-17,FI,mobile,paid_search,False,,False,,,0.0,True,
P02597,2024-08-03,IE,tablet,affiliate,True,2024-08-06,True,2024-08-06,28.78,28.78,True,47.0
P02598,2024-04-10,DE,mobile,social,False,,False,,,0.0,True,
P02599,2024-03-04,UK,desktop,paid_search,True,2024-03-07,True,2024-03-09,52.47,752.67,False,98.0
P02600,2024-01-04,FI,desktop,paid_search,False,,False,,,0.0,True,
P02601,2024-04-24,SE,mobile,affiliate,True,2024-04-26,False,,,0.0,True,
P02602,2024-05-15,NO,mobile,affiliate,True,2024-05-18,False,,,0.0,True,
P02603,2024-01-03,FI,mobile,social,False,,False,,,0.0,True,
P02604,2024-07-31,UK,tablet,paid_search,True,2024-07-31,True,2024-08-01,26.56,467.52,False,152.0
P02605,2024-06-11,FI,mobile,affiliate,True,2024-06-14,True,2024-06-15,31.24,31.24,True,43.0
P02606,2024-04-08,IE,mobile,paid_search,False,,False,,,0.0,True,
P02607,2024-07-20,FI,mobile,organic,False,,False,,,0.0,True,
P02608,2024-10-22,DE,mobile,referral,True,2024-10-25,False,,,0.0,True,
P02609,2024-03-29,FI,mobile,organic,True,2024-03-31,True,2024-04-01,40.11,40.11,True,32.0
P02610,2024-04-28,UK,desktop,paid_search,True,2024-04-29,True,2024-05-01,34.41,34.41,True,42.0
P02611,2024-10-22,UK,mobile,paid_search,False,,False,,,0.0,True,
P02612,2024-05-13,FI,mobile,paid_search,False,,False,,,0.0,True,
P02613,2024-03-22,NO,mobile,affiliate,False,,False,,,0.0,True,
P02614,2024-04-14,DE,mobile,organic,True,2024-04-14,True,2024-04-16,83.84,83.84,True,24.0
P02615,2024-10-30,UK,desktop,paid_search,True,2024-10-30,True,2024-10-30,22.65,186.11,False,62.0
P02616,2024-08-20,UK,desktop,paid_search,True,2024-08-22,True,2024-08-24,196.0,196.0,True,14.0
P02617,2024-04-23,DE,desktop,affiliate,True,2024-04-24,True,2024-04-25,41.87,41.87,True,1.0
P02618,2024-05-13,SE,desktop,paid_search,True,2024-05-15,True,2024-05-15,124.43,124.43,False,92.0
P02619,2024-10-23,UK,desktop,organic,False,,False,,,0.0,True,
P02620,2024-02-26,UK,desktop,organic,True,2024-02-26,True,2024-02-27,110.97,110.97,True,16.0
P02621,2024-05-14,NO,mobile,paid_search,False,,False,,,0.0,True,
P02622,2024-02-17,UK,mobile,referral,True,2024-02-19,False,,,0.0,True,
P02623,2024-04-16,SE,tablet,paid_search,True,2024-04-19,False,,,0.0,True,
P02624,2024-07-30,IE,mobile,paid_search,True,2024-07-30,True,2024-07-31,88.93,1104.97,False,88.0
P02625,2024-06-09,DE,mobile,social,False,,False,,,0.0,True,
P02626,2024-08-18,DE,mobile,organic,False,,False,,,0.0,True,
P02627,2024-04-02,UK,desktop,paid_search,True,2024-04-03,True,2024-04-05,28.16,28.16,True,38.0
P02628,2024-01-17,DE,desktop,paid_search,True,2024-01-19,False,,,0.0,True,
P02629,2024-09-04,NO,tablet,paid_search,False,,False,,,0.0,True,
P02630,2024-10-06,IE,desktop,organic,True,2024-10-08,False,,,0.0,True,
P02631,2024-04-08,FI,desktop,organic,True,2024-04-08,True,2024-04-08,72.09,597.09,False,94.0
P02632,2024-07-05,UK,mobile,paid_search,True,2024-07-06,True,2024-07-06,56.32,56.32,True,48.0
P02633,2024-04-22,DE,mobile,social,True,2024-04-23,True,2024-04-24,72.18,325.23,False,91.0
P02634,2024-02-17,FI,desktop,paid_search,True,2024-02-19,True,2024-02-20,39.54,39.54,True,34.0
P02635,2024-08-11,DE,mobile,affiliate,True,2024-08-14,False,,,0.0,True,
P02636,2024-05-08,FI,mobile,referral,True,2024-05-10,False,,,0.0,True,
P02637,2024-02-22,DE,desktop,affiliate,True,2024-02-24,True,2024-02-24,151.76,575.4,False,145.0
P02638,2024-08-09,IE,mobile,social,False,,False,,,0.0,True,
P02639,2024-08-04,DE,desktop,referral,True,2024-08-06,False,,,0.0,True,
P02640,2024-02-25,UK,tablet,affiliate,True,2024-02-28,True,2024-02-29,43.78,43.78,True,27.0
P02641,2024-07-10,DE,mobile,paid_search,False,,False,,,0.0,True,
P02642,2024-02-02,UK,desktop,paid_search,True,2024-02-02,False,,,0.0,True,
P02643,2024-05-09,NO,mobile,organic,False,,False,,,0.0,True,
P02644,2024-05-30,FI,desktop,referral,True,2024-06-01,True,2024-06-01,76.97,76.97,True,13.0
P02645,2024-04-02,FI,desktop,affiliate,False,,False,,,0.0,True,
P02646,2024-08-07,NO,desktop,referral,False,,False,,,0.0,True,
P02647,2024-07-02,UK,mobile,affiliate,True,2024-07-03,False,,,0.0,True,
P02648,2024-07-09,UK,mobile,organic,True,2024-07-11,True,2024-07-12,86.89,86.89,False,172.0
P02649,2024-06-17,IE,mobile,affiliate,True,2024-06-19,False,,,0.0,True,
P02650,2024-10-14,NO,mobile,affiliate,True,2024-10-16,True,2024-10-18,47.98,47.98,True,34.0
P02651,2024-04-21,DE,mobile,social,True,2024-04-23,False,,,0.0,True,
P02652,2024-02-08,FI,mobile,paid_search,True,2024-02-11,False,,,0.0,True,
P02653,2024-08-10,UK,mobile,paid_search,True,2024-08-12,True,2024-08-12,12.68,1088.23,False,76.0
P02654,2024-09-12,IE,desktop,organic,True,2024-09-14,True,2024-09-14,18.37,18.37,True,36.0
P02655,2024-08-19,AT,mobile,affiliate,True,2024-08-21,True,2024-08-21,36.04,36.04,True,16.0
P02656,2024-10-22,NO,desktop,social,True,2024-10-22,True,2024-10-24,13.11,13.11,False,68.0
P02657,2024-08-24,NO,desktop,organic,True,2024-08-27,True,2024-08-29,35.68,35.68,True,4.0
P02658,2024-09-27,UK,desktop,organic,True,2024-09-27,True,2024-09-27,94.7,94.7,True,10.0
P02659,2024-07-31,FI,mobile,organic,False,,False,,,0.0,True,
P02660,2024-05-20,FI,desktop,referral,True,2024-05-22,True,2024-05-24,102.08,939.08,False,63.0
P02661,2024-09-09,FI,mobile,organic,False,,False,,,0.0,True,
P02662,2024-07-20,SE,mobile,affiliate,True,2024-07-23,True,2024-07-25,35.27,35.27,True,22.0
P02663,2024-03-03,SE,mobile,social,False,,False,,,0.0,True,
P02664,2024-02-22,NO,mobile,paid_search,True,2024-02-22,False,,,0.0,True,
P02665,2024-03-12,DE,mobile,paid_search,True,2024-03-14,False,,,0.0,True,
P02666,2024-08-11,AT,desktop,affiliate,True,2024-08-11,True,2024-08-12,67.19,67.19,True,0.0
P02667,2024-10-02,DE,desktop,organic,False,,False,,,0.0,True,
P02668,2024-01-27,UK,desktop,social,True,2024-01-27,True,2024-01-28,29.19,29.19,True,42.0
P02669,2024-02-08,SE,mobile,organic,True,2024-02-11,True,2024-02-11,55.17,55.17,True,8.0
P02670,2024-03-11,UK,desktop,affiliate,True,2024-03-11,True,2024-03-11,40.84,40.84,True,17.0
P02671,2024-10-26,DE,desktop,affiliate,False,,False,,,0.0,True,
P02672,2024-07-30,UK,mobile,paid_search,False,,False,,,0.0,True,
P02673,2024-03-03,SE,mobile,paid_search,True,2024-03-04,True,2024-03-06,50.16,50.16,True,53.0
P02674,2024-09-07,FI,tablet,affiliate,False,,False,,,0.0,True,
P02675,2024-06-13,UK,tablet,affiliate,False,,False,,,0.0,True,
P02676,2024-09-04,SE,desktop,social,True,2024-09-06,True,2024-09-08,47.31,47.31,True,39.0
P02677,2024-02-12,UK,desktop,referral,True,2024-02-13,True,2024-02-15,21.38,21.38,True,45.0
P02678,2024-04-15,UK,mobile,paid_search,False,,False,,,0.0,True,
P02679,2024-02-08,UK,desktop,paid_search,False,,False,,,0.0,True,
P02680,2024-01-31,DE,desktop,paid_search,True,2024-02-01,True,2024-02-02,78.99,190.77,False,127.0
P02681,2024-09-06,IE,mobile,affiliate,True,2024-09-07,False,,,0.0,True,
P02682,2024-09-27,UK,desktop,affiliate,True,2024-09-29,True,2024-09-30,19.89,19.89,True,1.0
P02683,2024-08-20,NO,mobile,paid_search,False,,False,,,0.0,True,
P02684,2024-09-15,SE,desktop,paid_search,True,2024-09-16,True,2024-09-17,34.72,34.72,True,49.0
P02685,2024-07-16,UK,mobile,organic,False,,False,,,0.0,True,
P02686,2024-09-19,IE,mobile,affiliate,True,2024-09-22,True,2024-09-23,17.53,17.53,True,24.0
P02687,2024-08-04,IE,mobile,affiliate,True,2024-08-06,False,,,0.0,True,
P02688,2024-10-22,SE,mobile,organic,False,,False,,,0.0,True,
P02689,2024-03-16,FI,mobile,paid_search,True,2024-03-16,False,,,0.0,True,
P02690,2024-05-03,FI,mobile,organic,True,2024-05-06,True,2024-05-06,41.97,41.97,True,14.0
P02691,2024-08-31,UK,mobile,social,False,,False,,,0.0,True,
P02692,2024-08-19,SE,mobile,paid_search,True,2024-08-19,False,,,0.0,True,
P02693,2024-02-13,DE,mobile,organic,True,2024-02-14,True,2024-02-16,84.04,1189.84,False,86.0
P02694,2024-09-17,DE,desktop,social,True,2024-09-20,True,2024-09-20,57.82,57.82,False,102.0
P02695,2024-07-14,UK,desktop,paid_search,False,,False,,,0.0,True,
P02696,2024-08-04,DE,mobile,affiliate,True,2024-08-05,True,2024-08-07,38.17,38.17,True,58.0
P02697,2024-05-21,UK,desktop,affiliate,True,2024-05-24,True,2024-05-24,41.68,41.68,True,7.0
P02698,2024-01-26,UK,mobile,affiliate,False,,False,,,0.0,True,
P02699,2024-02-26,UK,mobile,paid_search,True,2024-02-26,False,,,0.0,True,
P02700,2024-10-21,NO,mobile,social,True,2024-10-21,True,2024-10-22,50.83,50.83,True,13.0
P02701,2024-04-25,UK,mobile,referral,False,,False,,,0.0,True,
P02702,2024-07-26,IE,desktop,paid_search,True,2024-07-26,True,2024-07-28,28.71,28.71,True,55.0
P02703,2024-05-17,FI,mobile,paid_search,True,2024-05-18,False,,,0.0,True,
P02704,2024-06-26,UK,desktop,paid_search,True,2024-06-28,True,2024-06-28,13.87,13.87,True,27.0
P02705,2024-04-04,UK,mobile,affiliate,True,2024-04-07,False,,,0.0,True,
P02706,2024-05-02,FI,mobile,paid_search,True,2024-05-02,True,2024-05-03,58.12,58.12,True,3.0
P02707,2024-08-21,DE,mobile,organic,True,2024-08-21,False,,,0.0,True,
P02708,2024-08-07,SE,tablet,referral,True,2024-08-08,False,,,0.0,True,
P02709,2024-02-09,DE,mobile,organic,True,2024-02-09,True,2024-02-10,28.49,28.49,False,132.0
P02710,2024-09-07,IE,mobile,paid_search,False,,False,,,0.0,True,
P02711,2024-08-29,UK,mobile,organic,True,2024-08-29,True,2024-08-30,134.97,231.81,False,81.0
P02712,2024-09-25,UK,mobile,paid_search,True,2024-09-26,False,,,0.0,True,
P02713,2024-02-21,DE,desktop,organic,True,2024-02-23,True,2024-02-25,60.86,60.86,True,8.0
P02714,2024-06-28,DE,mobile,social,False,,False,,,0.0,True,
P02715,2024-05-11,UK,tablet,referral,False,,False,,,0.0,True,
P02716,2024-05-09,DE,mobile,social,True,2024-05-09,False,,,0.0,True,
P02717,2024-06-03,FI,mobile,paid_search,False,,False,,,0.0,True,
P02718,2024-09-22,UK,desktop,paid_search,False,,False,,,0.0,True,
P02719,2024-11-01,FI,desktop,affiliate,True,2024-11-03,True,2024-11-05,35.35,35.35,True,56.0
P02720,2024-01-11,NO,mobile,paid_search,True,2024-01-14,False,,,0.0,True,
P02721,2024-03-13,DE,mobile,referral,True,2024-03-13,True,2024-03-15,108.6,372.78,False,114.0
P02722,2024-07-03,NO,desktop,organic,True,2024-07-03,True,2024-07-04,101.64,101.64,True,28.0
P02723,2024-02-25,DE,mobile,paid_search,False,,False,,,0.0,True,
P02724,2024-10-05,NO,desktop,affiliate,False,,False,,,0.0,True,
P02725,2024-08-18,UK,mobile,organic,False,,False,,,0.0,True,
P02726,2024-09-26,DE,desktop,referral,True,2024-09-28,False,,,0.0,True,
P02727,2024-07-19,NO,mobile,paid_search,False,,False,,,0.0,True,
P02728,2024-05-21,UK,mobile,affiliate,True,2024-05-21,True,2024-05-23,70.76,70.76,True,17.0
P02729,2024-06-24,DE,mobile,paid_search,False,,False,,,0.0,True,
P02730,2024-03-03,SE,desktop,organic,True,2024-03-06,True,2024-03-07,85.12,85.12,True,40.0
P02731,2024-05-27,FI,mobile,affiliate,True,2024-05-27,True,2024-05-29,25.35,25.35,True,24.0
P02732,2024-03-16,DE,mobile,paid_search,True,2024-03-17,True,2024-03-18,38.43,38.43,True,16.0
P02733,2024-10-12,NO,desktop,organic,True,2024-10-14,True,2024-10-14,136.57,136.57,True,13.0
P02734,2024-05-30,SE,tablet,organic,True,2024-05-30,True,2024-06-01,52.75,52.75,True,20.0
P02735,2024-03-04,UK,mobile,affiliate,True,2024-03-06,True,2024-03-07,19.45,19.45,True,44.0
P02736,2024-01-01,SE,tablet,organic,True,2024-01-02,True,2024-01-03,41.81,41.81,True,31.0
P02737,2024-09-14,IE,mobile,referral,False,,False,,,0.0,True,
P02738,2024-10-14,FI,desktop,paid_search,True,2024-10-14,True,2024-10-14,37.3,37.3,True,29.0
P02739,2024-04-10,DE,desktop,social,True,2024-04-10,True,2024-04-10,18.34,18.34,True,0.0
P02740,2024-08-30,FI,desktop,paid_search,False,,False,,,0.0,True,
P02741,2024-05-07,AT,mobile,organic,False,,False,,,0.0,True,
P02742,2024-07-16,DE,mobile,organic,True,2024-07-16,False,,,0.0,True,
P02743,2024-06-03,UK,desktop,social,True,2024-06-04,True,2024-06-06,50.76,50.76,True,18.0
P02744,2024-06-14,UK,desktop,paid_search,False,,False,,,0.0,True,
P02745,2024-03-12,SE,desktop,paid_search,True,2024-03-13,True,2024-03-14,29.4,29.4,True,2.0
P02746,2024-10-10,DE,mobile,referral,True,2024-10-12,True,2024-10-14,26.1,26.1,True,42.0
P02747,2024-08-24,SE,desktop,paid_search,True,2024-08-27,True,2024-08-28,63.06,63.06,True,41.0
P02748,2024-02-19,FI,mobile,affiliate,True,2024-02-22,False,,,0.0,True,
P02749,2024-09-14,DE,mobile,organic,False,,False,,,0.0,True,
P02750,2024-07-02,DE,mobile,affiliate,True,2024-07-05,True,2024-07-06,41.06,41.06,True,24.0
P02751,2024-08-24,FI,desktop,organic,True,2024-08-24,False,,,0.0,True,
P02752,2024-08-03,UK,mobile,organic,True,2024-08-04,False,,,0.0,True,
P02753,2024-06-03,IE,tablet,paid_search,False,,False,,,0.0,True,
P02754,2024-10-24,FI,desktop,paid_search,True,2024-10-25,True,2024-10-27,53.59,143.83,False,65.0
P02755,2024-01-28,SE,mobile,affiliate,False,,False,,,0.0,True,
P02756,2024-07-20,FI,mobile,affiliate,True,2024-07-20,True,2024-07-22,21.38,21.38,True,21.0
P02757,2024-08-23,SE,mobile,affiliate,False,,False,,,0.0,True,
P02758,2024-02-13,UK,desktop,paid_search,True,2024-02-13,True,2024-02-13,48.02,179.14,False,63.0
P02759,2024-10-16,FI,mobile,social,True,2024-10-18,False,,,0.0,True,
P02760,2024-03-03,UK,desktop,referral,False,,False,,,0.0,True,
P02761,2024-09-18,DE,desktop,paid_search,False,,False,,,0.0,True,
P02762,2024-01-28,FI,desktop,social,True,2024-01-29,True,2024-01-30,117.66,299.58,False,80.0
P02763,2024-04-24,DE,mobile,social,False,,False,,,0.0,True,
P02764,2024-03-20,FI,mobile,organic,True,2024-03-22,False,,,0.0,True,
P02765,2024-01-04,AT,tablet,organic,False,,False,,,0.0,True,
P02766,2024-04-12,SE,mobile,affiliate,True,2024-04-12,True,2024-04-12,79.44,79.44,True,37.0
P02767,2024-09-23,UK,desktop,social,True,2024-09-24,True,2024-09-24,117.14,267.54,False,84.0
P02768,2024-08-15,SE,desktop,organic,True,2024-08-15,True,2024-08-16,32.5,32.5,True,13.0
P02769,2024-04-04,UK,mobile,organic,False,,False,,,0.0,True,
P02770,2024-10-06,DE,desktop,paid_search,True,2024-10-09,False,,,0.0,True,
P02771,2024-03-04,SE,mobile,paid_search,True,2024-03-04,True,2024-03-06,57.21,140.07,False,112.0
P02772,2024-03-28,UK,desktop,social,True,2024-03-29,True,2024-03-30,58.35,58.35,True,56.0
P02773,2024-05-28,DE,desktop,affiliate,True,2024-05-31,True,2024-06-01,37.78,37.78,True,2.0
P02774,2024-07-19,DE,desktop,affiliate,True,2024-07-19,True,2024-07-20,37.56,37.56,True,15.0
P02775,2024-03-16,FI,desktop,affiliate,True,2024-03-19,True,2024-03-20,68.34,68.34,True,6.0
P02776,2024-01-06,DE,mobile,affiliate,True,2024-01-06,False,,,0.0,True,
P02777,2024-08-15,SE,desktop,referral,True,2024-08-17,False,,,0.0,True,
P02778,2024-08-27,DE,mobile,affiliate,False,,False,,,0.0,True,
P02779,2024-08-22,DE,mobile,paid_search,True,2024-08-23,True,2024-08-25,39.27,39.27,True,10.0
P02780,2024-04-17,SE,tablet,paid_search,True,2024-04-20,True,2024-04-20,54.62,54.62,True,17.0
P02781,2024-03-18,UK,mobile,social,True,2024-03-20,True,2024-03-20,16.03,16.03,True,3.0
P02782,2024-05-22,UK,mobile,paid_search,False,,False,,,0.0,True,
P02783,2024-06-04,DE,desktop,organic,False,,False,,,0.0,True,
P02784,2024-02-04,IE,mobile,referral,False,,False,,,0.0,True,
P02785,2024-09-04,DE,desktop,social,True,2024-09-07,True,2024-09-07,56.54,56.54,True,21.0
P02786,2024-10-21,DE,mobile,affiliate,False,,False,,,0.0,True,
P02787,2024-09-16,SE,mobile,referral,False,,False,,,0.0,True,
P02788,2024-09-26,UK,mobile,affiliate,True,2024-09-28,True,2024-09-30,37.86,37.86,True,23.0
P02789,2024-06-27,DE,mobile,social,False,,False,,,0.0,True,
P02790,2024-07-25,UK,mobile,paid_search,True,2024-07-25,False,,,0.0,True,
P02791,2024-03-22,AT,desktop,affiliate,True,2024-03-22,True,2024-03-24,28.51,166.9,False,282.0
P02792,2024-06-14,FI,desktop,referral,False,,False,,,0.0,True,
P02793,2024-05-01,DE,desktop,affiliate,True,2024-05-02,True,2024-05-03,25.67,25.67,True,38.0
P02794,2024-08-03,UK,desktop,affiliate,False,,False,,,0.0,True,
P02795,2024-02-01,UK,mobile,paid_search,False,,False,,,0.0,True,
P02796,2024-02-28,UK,desktop,paid_search,True,2024-02-28,True,2024-02-29,78.52,78.52,True,34.0
P02797,2024-01-16,UK,mobile,paid_search,False,,False,,,0.0,True,
P02798,2024-06-13,IE,mobile,paid_search,True,2024-06-16,True,2024-06-18,17.85,17.85,True,28.0
P02799,2024-10-20,DE,mobile,affiliate,True,2024-10-21,True,2024-10-22,20.57,20.57,True,38.0
P02800,2024-05-26,UK,desktop,referral,True,2024-05-27,True,2024-05-29,76.75,76.75,True,18.0
P02801,2024-04-08,IE,mobile,referral,True,2024-04-08,False,,,0.0,True,
P02802,2024-02-19,DE,mobile,paid_search,True,2024-02-20,False,,,0.0,True,
P02803,2024-07-03,UK,mobile,paid_search,False,,False,,,0.0,True,
P02804,2024-10-17,AT,desktop,referral,True,2024-10-17,True,2024-10-19,99.27,234.47,False,73.0
P02805,2024-09-11,DE,mobile,affiliate,True,2024-09-12,True,2024-09-13,34.43,34.43,True,3.0
P02806,2024-09-13,DE,desktop,paid_search,True,2024-09-14,True,2024-09-15,20.31,20.31,True,5.0
P02807,2024-08-06,FI,desktop,organic,True,2024-08-06,True,2024-08-06,14.08,14.08,True,9.0
P02808,2024-09-21,UK,desktop,paid_search,True,2024-09-21,True,2024-09-21,109.53,109.53,True,55.0
P02809,2024-10-03,DE,mobile,paid_search,True,2024-10-04,False,,,0.0,True,
P02810,2024-05-28,FI,mobile,affiliate,False,,False,,,0.0,True,
P02811,2024-05-08,UK,desktop,affiliate,True,2024-05-10,True,2024-05-10,30.24,30.24,True,16.0
P02812,2024-05-27,UK,tablet,social,True,2024-05-28,False,,,0.0,True,
P02813,2024-09-13,UK,mobile,paid_search,True,2024-09-13,True,2024-09-13,14.58,14.58,True,5.0
P02814,2024-10-25,NO,mobile,social,True,2024-10-27,False,,,0.0,True,
P02815,2024-01-17,FI,mobile,organic,True,2024-01-19,True,2024-01-19,57.8,201.46,False,108.0
P02816,2024-04-14,UK,mobile,affiliate,True,2024-04-16,False,,,0.0,True,
P02817,2024-02-01,DE,mobile,paid_search,True,2024-02-01,False,,,0.0,True,
P02818,2024-10-15,UK,desktop,paid_search,False,,False,,,0.0,True,
P02819,2024-01-19,UK,mobile,paid_search,True,2024-01-19,False,,,0.0,True,
P02820,2024-02-11,UK,mobile,paid_search,False,,False,,,0.0,True,
P02821,2024-09-02,UK,tablet,paid_search,False,,False,,,0.0,True,
P02822,2024-05-18,NO,mobile,social,False,,False,,,0.0,True,
P02823,2024-02-23,NO,mobile,affiliate,True,2024-02-24,False,,,0.0,True,
P02824,2024-08-08,IE,desktop,affiliate,True,2024-08-09,True,2024-08-09,51.01,51.01,True,25.0
P02825,2024-01-14,UK,desktop,social,False,,False,,,0.0,True,
P02826,2024-04-10,DE,tablet,paid_search,True,2024-04-13,True,2024-04-15,83.05,83.05,False,92.0
P02827,2024-10-09,UK,mobile,organic,True,2024-10-12,False,,,0.0,True,
P02828,2024-03-05,AT,mobile,organic,True,2024-03-08,True,2024-03-08,17.78,502.67,False,236.0
P02829,2024-03-01,UK,mobile,paid_search,False,,False,,,0.0,True,
P02830,2024-07-07,UK,tablet,referral,True,2024-07-09,True,2024-07-09,31.57,31.57,True,7.0
P02831,2024-05-01,FI,mobile,organic,True,2024-05-01,True,2024-05-03,68.64,68.64,True,16.0
P02832,2024-10-01,DE,desktop,affiliate,True,2024-10-01,False,,,0.0,True,
P02833,2024-05-07,UK,desktop,social,False,,False,,,0.0,True,
